"","ResponseId","Q2","Q11","t2"
"1214","R_0PrtSBkNzq88zrH","tennessee","pork","pork"
"1215","R_72mRqQwgIQglPEJ","louisiana","rice","rice"
"1216","R_72mRqQwgIQglPEJ","louisiana","sugarcane","sugarcane"
"1217","R_72mRqQwgIQglPEJ","louisiana","seafood","fish"
"1218","R_5pOMV66IY7hWt2N","tennessee","seafood","fish"
"1219","R_3kBS2DUsFP5YX2s","tennessee","greens","greens"
"1220","R_1j8IcVWj1SRrfti","louisiana","beef","beef"
"1221","R_1j8IcVWj1SRrfti","louisiana","pork","pork"
"1222","R_1j8IcVWj1SRrfti","louisiana","chicken","chicken"
"1223","R_3j3eUrEPgNfUE0g","arkansas","wheat","wheat"
"1224","R_3O1gOJFvkcxr5jM","missouri","apple","apple"
"1225","R_3O1gOJFvkcxr5jM","missouri","oranges","oranges"
"1226","R_3O1gOJFvkcxr5jM","missouri","grapes","grapes"
"1227","R_24MdRWLEouqKk5w","mississippi","soybeans","soybeans"
"1228","R_10OzrHFTXfvbGGx","louisiana","seafood","fish"
"1229","R_2CkOQrwmIZClWuk","missouri","corn","corn"
"1230","R_1Hkr1Uv0BtlahnZ","tennessee","corn","corn"
"1231","R_t0bCrgmpNDwUXip","arkansas","corn","corn"
"1232","R_1gndPBgWrf38UwP","missouri","corn","corn"
"1233","R_1dv7buEm7vwk1Ai","tennessee","pineapple","pineapple"
"1234","R_33D8IiqhGl2bkHj","tennessee","apple","apple"
"1235","R_1OqWR0dViYQyEhR","missouri","seafood","fish"
"1236","R_2xJNlXwFKmpiV9U","arkansas","cheese","cheese"
"1237","R_1NnrfqVRM3Z8tl6","tennessee","corn","corn"
"1238","R_1esHKlxjqHaKzyz","louisiana","mustardgreens","mustardgreens"
"1239","R_Oxvjk0gnLV8SipX","missouri","none","none"
"1240","R_1QLqol7EgmuwHvz","missouri","ribs","ribs"
"1241","R_1jlJIrFIrAGTCjU","arkansas","rice","rice"
"1242","R_3fcy8Y9swJkPOF6","arkansas","rice","rice"
"1243","R_x0izX6cUsGoZNe1","tennessee","tomatoes","tomatoes"
"1244","R_3P4AuiThPHmrJAW","missouri","wheat","wheat"
"1245","R_24GiVORFR7Tsbz0","arkansas","rice","rice"
"1246","R_AFoR0tdVW7lLgWZ","louisiana","ducksoup","ducksoup"
"1247","R_1IXyEBwvmb3larz","missouri","none","none"
"1248","R_1F54XIi38wMJqbC","missouri","beef","beef"
"1249","R_3R2hOCKQQeFXTSC","louisiana","corn","corn"
"1250","R_2wiNKZ8CoYJQVTE","tennessee","corn","corn"
"1251","R_3hxWc2sU6Ud8lgt","missouri","corn","corn"
"1252","R_22Qx4pwpnh2wXpm","arkansas","corn","corn"
"1253","R_3p0hqLqOygfVqYr","missouri","corn","corn"
"1254","R_1FzH2vEER13KHaT","missouri","cotton","cotton"
"1255","R_3fZQosDLolAf87N","louisiana","seafood","crawfish"
"1256","R_yDaRC1qKXIiPjLb","missouri","none","none"
"1257","R_31NlWEVEi4pIsyx","louisiana","pecans","pecans"
"1258","R_1r6RCTRfecBuLx9","missouri","pork","pork"
"1259","R_2Ev0lPSChRcXP0t","arkansas","potatoes","potatoes"
"1260","R_YVMCQVJ2zEYioKd","louisiana","rice","rice"
"1261","R_QmlSbUxyR5GqvU5","arkansas","rice","rice"
"1262","R_3mleHyPUAQio6Z6","arkansas","rice","rice corn"
"1263","R_3mleHyPUAQio6Z6","arkansas","corn","rice corn"
"1264","R_1RjwiOAbVjDao2B","missouri","seafood","shrimp"
"1265","R_71XgKUL50Nb1xVD","arkansas","sorghum","sorghum"
"1266","R_w1v7UzteINXFI2d","missouri","soybeans","soybeans"
"1267","R_2yrulvglhgzIcum","tennessee","soybeans","soybeans corn"
"1268","R_2yrulvglhgzIcum","tennessee","corn","soybeans corn"
"1269","R_2c62H2feeBJRorb","missouri","soybeans","soybeans"
"1270","R_29ao0LyQ2WCwPOr","arkansas","tobacco","tobacco"
"1271","R_3hyWFAciEAdO8oZ","tennessee","wheat","wheat"
"1272","R_3IbEegjmu3v19LS","tennessee","corn","corn"
"1273","R_2VwI5N8y43EbhAN","mississippi","corn","corn"
"1274","R_YVMqM9G62VKY8Nz","arkansas","rice","rice"
"1275","R_YVMqM9G62VKY8Nz","arkansas","sausage","sausage"
"1276","R_2aKoM56QpDqA95m","tennessee","soybeans","soybeans"
"1277","R_1GWjAxOPfb3NoIH","missouri","seafood","fish"
"1278","R_1GWjAxOPfb3NoIH","missouri","seafood","shrimp"
"1279","R_1GWjAxOPfb3NoIH","missouri","rice","rice"
"1280","R_1dtM3azbc02wyEl","louisiana","salmon","salmon"
"1281","R_DC7slCmcfOkh74R","tennessee","vegetables","vegetables"
"1282","R_5jqbAjNw9Rf80xP","mississippi","pecans","pecans"
"1283","R_2fJ539y0ktTCGlr","tennessee","pecans","pecans"
"1284","R_Tn4XSviNQJh98A1","arkansas","ramps","ramps"
"1285","R_3qIPxBLDOpcNk9S","mississippi","beer","beer"
"1286","R_1CrTxfpWbY4bx7b","tennessee","tomatoes","tomatoes"
